ess8_id,cntry,ess8_reg,nuts1,nuts2,nuts3,lrscale,rlgdgr,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
PL000006215,PL,PL32,PL3,PL32,,9,8,1,5,1,2,2,3,1,2,3,4,1,2,2,1,5,1,3,2,2,1,5,
PL000006234,PL,PL21,PL2,PL21,,88,5,2,3,3,3,2,2,4,3,4,3,2,3,3,3,4,4,3,3,3,3,3,
PL000006236,PL,PL21,PL2,PL21,,5,5,3,5,1,5,2,4,2,2,2,4,1,1,4,1,4,1,2,1,2,2,4,
PL000006252,PL,PL12,PL1,PL12,,10,10,3,4,2,4,3,4,2,4,2,5,3,4,4,6,6,2,3,2,2,1,5,
PL000006257,PL,PL51,PL5,PL51,,2,4,1,3,3,4,1,1,2,1,4,3,1,3,2,2,3,4,2,1,2,3,4,
PL000006264,PL,PL33,PL3,PL33,,5,4,1,1,1,3,1,1,2,1,3,1,1,3,1,1,1,3,4,1,2,3,1,
PL000006269,PL,PL12,PL1,PL12,,5,3,3,4,2,4,2,3,2,3,2,3,2,3,3,2,4,2,2,2,2,2,3,
PL000006274,PL,PL43,PL4,PL43,,88,8,3,4,4,3,4,3,4,4,4,4,3,4,3,6,6,2,2,2,2,2,6,
PL000006277,PL,PL21,PL2,PL21,,88,5,4,2,1,3,2,4,3,4,4,2,2,2,4,2,5,4,2,2,4,2,2,
PL000006278,PL,PL31,PL3,PL31,,6,8,4,5,2,2,1,2,1,3,2,1,2,3,2,1,2,1,1,1,1,1,2,
PL000006280,PL,PL51,PL5,PL51,,10,10,6,6,1,6,1,5,2,2,1,3,4,3,4,1,6,2,6,2,1,1,3,
PL000006289,PL,PL61,PL6,PL61,,5,6,5,4,1,3,1,3,2,3,4,5,3,1,4,2,6,1,5,1,1,2,4,
PL000006296,PL,PL63,PL6,PL63,,10,8,6,4,2,3,1,2,3,2,3,4,3,2,3,2,3,1,1,1,2,1,5,
PL000006305,PL,PL43,PL4,PL43,,5,7,2,1,1,3,2,2,5,2,2,2,2,2,2,3,4,2,2,2,2,2,2,
PL000006311,PL,PL21,PL2,PL21,,10,8,2,4,1,3,3,2,1,2,2,3,1,1,2,1,3,2,3,2,3,1,4,
PL000006316,PL,PL32,PL3,PL32,,7,9,3,4,3,4,4,2,2,3,2,4,3,2,3,3,2,3,1,2,3,2,1,
PL000006317,PL,PL61,PL6,PL61,,6,8,1,1,1,1,1,1,1,1,5,3,3,1,1,2,2,2,2,2,3,2,3,
PL000006320,PL,PL34,PL3,PL34,,8,9,2,3,2,2,2,2,2,5,3,4,2,2,2,2,4,2,2,2,2,1,4,
PL000006324,PL,PL51,PL5,PL51,,10,8,2,5,1,5,4,1,3,2,1,6,1,1,3,1,6,2,5,2,1,1,3,
PL000006325,PL,PL12,PL1,PL12,,5,0,2,2,1,3,3,2,5,1,2,5,2,2,2,2,3,2,3,1,1,5,4,
PL000006343,PL,PL52,PL5,PL52,,8,10,2,3,2,2,2,3,1,1,1,5,3,2,2,2,6,1,2,1,1,1,5,
PL000006346,PL,PL11,PL1,PL11,,88,8,3,4,2,3,2,4,3,3,3,4,3,3,4,2,5,2,2,2,2,2,8,
PL000006347,PL,PL22,PL2,PL22,,4,4,4,1,5,3,2,1,5,5,4,1,1,3,4,4,3,5,3,2,2,4,1,
PL000006349,PL,PL43,PL4,PL43,,88,8,3,5,3,3,2,3,4,3,3,3,2,2,2,3,4,3,3,3,2,2,4,
PL000006350,PL,PL12,PL1,PL12,,3,5,2,5,2,5,3,4,2,3,3,5,2,4,4,4,5,5,4,2,2,4,5,
PL000006353,PL,PL11,PL1,PL11,,8,7,2,2,2,2,2,2,2,3,4,3,2,2,3,3,4,2,2,2,2,2,3,
PL000006356,PL,PL21,PL2,PL21,,8,9,6,3,2,4,1,4,4,3,4,3,3,4,4,1,5,3,2,2,3,3,5,
PL000006361,PL,PL51,PL5,PL51,,5,7,3,5,2,5,2,3,3,2,2,3,4,1,4,3,5,2,3,1,2,2,3,
PL000006362,PL,PL32,PL3,PL32,,0,8,4,4,2,4,2,4,2,3,2,5,3,3,5,3,6,2,2,1,1,1,6,
PL000006365,PL,PL32,PL3,PL32,,5,5,3,4,1,3,1,3,1,1,3,3,1,3,2,2,4,1,1,1,1,1,5,
PL000006374,PL,PL31,PL3,PL31,,8,10,5,3,2,2,4,5,1,5,2,6,3,3,2,4,6,1,2,2,1,1,6,
PL000006378,PL,PL51,PL5,PL51,,5,9,2,5,2,5,2,5,2,2,2,5,2,2,2,2,5,2,2,2,2,2,5,
PL000006379,PL,PL41,PL4,PL41,,77,9,2,4,2,2,2,2,2,3,2,3,3,2,2,2,3,4,4,2,3,2,2,
PL000006380,PL,PL11,PL1,PL11,,5,8,3,4,2,3,2,4,2,3,2,5,3,3,8,2,8,3,2,2,2,2,5,
PL000006386,PL,PL62,PL6,PL62,,77,5,1,1,4,6,6,1,5,1,5,2,1,2,3,2,1,6,3,2,1,2,1,
PL000006387,PL,PL31,PL3,PL31,,5,6,2,2,2,4,1,2,2,2,4,2,2,3,2,1,4,2,3,2,2,2,3,
PL000006389,PL,PL52,PL5,PL52,,88,2,1,6,1,3,1,1,6,1,3,4,2,3,5,1,2,3,8,2,2,3,2,
PL000006390,PL,PL33,PL3,PL33,,88,10,2,3,3,2,2,3,3,3,2,3,3,3,2,3,2,1,3,2,1,3,3,
PL000006396,PL,PL41,PL4,PL41,,5,9,2,5,1,4,2,3,4,2,2,3,2,2,2,1,5,2,4,2,1,1,2,
PL000006397,PL,PL22,PL2,PL22,,6,7,4,5,2,2,3,2,3,2,2,3,2,2,3,2,3,4,4,3,2,3,2,
PL000006415,PL,PL22,PL2,PL22,,5,6,1,1,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,2,1,2,4,
PL000006417,PL,PL21,PL2,PL21,,10,6,3,3,1,3,1,4,2,3,2,3,1,2,4,2,5,2,1,1,2,1,4,
PL000006424,PL,PL22,PL2,PL22,,3,5,5,4,2,2,5,2,2,8,5,1,2,2,2,3,1,2,5,1,1,2,1,
PL000006425,PL,PL21,PL2,PL21,,5,7,3,4,2,3,3,5,4,4,3,6,1,2,2,3,2,4,4,2,2,4,4,
PL000006430,PL,PL42,PL4,PL42,,77,77,6,1,3,1,1,4,5,2,2,6,2,3,3,2,4,3,2,2,3,4,4,
PL000006432,PL,PL31,PL3,PL31,,5,7,3,3,1,1,1,1,1,1,1,3,1,4,5,1,5,2,2,2,1,3,3,
PL000006434,PL,PL22,PL2,PL22,,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
PL000006437,PL,PL12,PL1,PL12,,8,8,3,5,2,4,2,4,2,2,2,3,2,2,3,1,3,3,3,1,2,1,3,
PL000006438,PL,PL63,PL6,PL63,,5,6,2,4,3,3,1,2,2,2,5,3,1,2,3,2,3,3,4,1,1,2,3,
PL000006448,PL,PL12,PL1,PL12,,6,8,4,5,2,5,2,5,2,2,2,5,3,1,3,2,5,1,5,2,2,2,5,
PL000006451,PL,PL12,PL1,PL12,,7,7,1,1,5,1,5,2,2,3,2,2,2,3,2,2,2,2,2,2,3,3,2,
PL000006454,PL,PL52,PL5,PL52,,5,8,3,6,1,1,1,1,1,1,1,4,1,2,1,1,3,1,5,1,1,1,4,
PL000006465,PL,PL34,PL3,PL34,,7,8,4,5,3,4,5,5,3,3,2,5,2,3,3,2,6,2,4,4,3,2,6,
PL000006475,PL,PL11,PL1,PL11,,5,2,5,4,2,5,1,2,5,1,4,3,1,2,4,1,4,2,4,1,1,3,3,
PL000006478,PL,PL11,PL1,PL11,,88,3,4,3,1,4,1,2,5,3,3,3,1,2,2,2,3,2,4,2,1,4,3,
PL000006481,PL,PL11,PL1,PL11,,88,7,6,2,2,6,1,2,2,2,4,2,2,2,5,2,6,2,1,2,1,2,2,
PL000006483,PL,PL42,PL4,PL42,,7,5,1,5,1,6,3,1,3,2,5,4,2,2,3,3,5,3,2,2,2,3,5,
PL000006485,PL,PL32,PL3,PL32,,7,7,2,2,4,3,1,5,3,3,4,3,4,3,2,1,5,2,1,2,2,1,3,
PL000006493,PL,PL34,PL3,PL34,,7,10,5,5,2,2,2,5,5,3,1,5,2,2,2,2,5,2,3,2,1,1,5,
PL000006502,PL,PL41,PL4,PL41,,10,8,2,5,1,2,1,5,2,3,2,5,2,3,3,1,5,1,1,1,1,1,5,
PL000006504,PL,PL21,PL2,PL21,,5,9,3,5,4,3,2,1,3,3,2,3,2,2,2,2,3,2,2,1,3,2,3,
PL000006510,PL,PL22,PL2,PL22,,5,4,2,4,4,2,5,3,6,2,5,1,1,2,2,3,2,4,2,1,4,6,2,
PL000006521,PL,PL33,PL3,PL33,,6,5,2,5,2,4,4,3,2,2,2,2,2,2,4,2,5,3,3,2,2,2,2,
PL000006522,PL,PL63,PL6,PL63,,9,9,3,5,1,5,1,2,2,2,2,3,2,2,3,2,5,2,2,2,1,1,6,
PL000006523,PL,PL11,PL1,PL11,,3,7,5,5,2,2,2,5,2,2,2,5,2,2,2,2,5,2,3,2,2,2,5,
PL000006530,PL,PL12,PL1,PL12,,6,8,5,3,5,5,1,5,3,2,5,4,2,2,5,4,6,3,6,1,3,1,5,
PL000006541,PL,PL63,PL6,PL63,,10,3,1,5,1,5,1,2,1,2,1,1,1,2,3,1,3,1,1,1,1,1,1,
PL000006542,PL,PL21,PL2,PL21,,7,6,4,3,1,3,2,2,2,3,3,3,1,2,3,1,4,2,2,2,2,2,3,
PL000006545,PL,PL31,PL3,PL31,,5,8,6,4,5,5,6,4,6,7,7,5,4,7,6,6,4,6,4,7,7,7,6,
PL000006549,PL,PL12,PL1,PL12,,5,10,3,1,1,1,2,2,2,1,2,2,1,3,3,2,2,4,2,2,2,2,3,
PL000006563,PL,PL41,PL4,PL41,,5,5,6,4,3,4,3,2,2,2,2,2,2,3,2,3,2,3,1,1,2,3,2,
PL000006564,PL,PL41,PL4,PL41,,5,6,4,2,2,4,3,3,3,2,4,3,4,3,2,5,2,2,3,2,3,2,2,
PL000006575,PL,PL43,PL4,PL43,,7,3,4,3,4,3,3,4,3,4,3,4,2,3,3,4,4,3,3,3,3,3,3,
PL000006588,PL,PL51,PL5,PL51,,5,9,5,5,3,3,3,5,2,2,2,4,2,3,3,2,5,2,3,2,2,2,4,
PL000006594,PL,PL31,PL3,PL31,,4,7,2,4,2,3,1,1,2,2,3,1,2,1,2,1,3,3,3,1,1,1,2,
PL000006596,PL,PL34,PL3,PL34,,5,9,1,6,4,5,2,2,5,2,4,5,2,2,4,2,5,3,5,2,2,3,4,
PL000006597,PL,PL52,PL5,PL52,,4,0,5,3,5,2,2,2,2,2,2,3,1,2,3,2,3,2,2,3,2,3,4,
PL000006598,PL,PL43,PL4,PL43,,88,5,5,2,2,5,2,5,2,2,3,3,2,2,5,2,5,2,2,2,2,2,3,
PL000006599,PL,PL12,PL1,PL12,,0,6,5,6,1,4,1,3,2,1,1,5,1,1,4,1,6,1,5,1,1,1,5,
PL000006609,PL,PL33,PL3,PL33,,10,6,1,5,2,4,3,3,2,2,2,3,2,3,3,2,5,2,3,2,2,2,5,
PL000006612,PL,PL22,PL2,PL22,,5,6,4,5,4,2,3,4,5,3,4,4,2,2,2,1,3,1,3,2,3,2,3,
PL000006616,PL,PL41,PL4,PL41,,88,7,1,4,2,3,1,2,3,2,2,3,1,1,2,3,2,3,3,2,3,2,2,
PL000006617,PL,PL11,PL1,PL11,,7,10,2,5,2,2,2,2,2,2,2,5,2,2,3,2,5,2,2,2,2,2,5,
PL000006620,PL,PL61,PL6,PL61,,77,7,5,5,2,3,3,4,3,2,2,3,2,3,3,5,3,2,3,2,3,2,3,
PL000006621,PL,PL22,PL2,PL22,,5,5,5,5,4,5,2,5,5,3,4,4,2,3,5,1,4,5,2,2,2,2,5,
PL000006623,PL,PL21,PL2,PL21,,8,8,3,5,3,3,4,5,3,2,3,5,3,2,3,3,4,3,3,2,4,3,5,
PL000006624,PL,PL41,PL4,PL41,,88,9,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,2,
PL000006639,PL,PL21,PL2,PL21,,4,1,4,3,3,4,3,2,3,5,4,2,2,3,3,2,3,3,2,2,3,3,3,
PL000006649,PL,PL32,PL3,PL32,,5,8,5,5,1,4,1,4,1,2,1,6,4,4,6,2,6,2,2,2,3,1,6,
PL000006655,PL,PL11,PL1,PL11,,3,6,2,5,2,3,2,2,2,2,2,2,2,2,4,2,5,2,9,5,2,2,5,
PL000006657,PL,PL32,PL3,PL32,,10,8,5,4,1,3,1,5,1,4,4,6,3,2,5,1,6,2,2,2,1,1,6,
PL000006659,PL,PL34,PL3,PL34,,8,7,2,2,1,2,3,3,1,1,2,5,2,1,1,2,2,2,2,2,3,2,2,
PL000006662,PL,PL41,PL4,PL41,,88,8,4,5,2,5,2,5,2,2,2,5,2,2,5,2,5,1,3,1,2,2,4,
PL000006671,PL,PL12,PL1,PL12,,10,10,2,1,1,2,1,2,3,4,2,5,1,2,3,1,5,1,3,1,2,1,5,
PL000006672,PL,PL21,PL2,PL21,,5,9,5,5,2,5,2,2,2,2,1,5,2,2,5,1,5,1,3,1,1,1,4,
PL000006679,PL,PL32,PL3,PL32,,10,7,2,5,2,4,1,3,2,2,2,5,2,2,3,2,5,2,2,2,1,2,3,
PL000006681,PL,PL22,PL2,PL22,,6,2,1,1,1,1,1,3,5,2,3,2,1,3,1,1,5,5,1,1,1,3,3,
PL000006685,PL,PL31,PL3,PL31,,5,8,1,5,1,2,2,1,1,1,1,4,1,1,1,1,5,3,3,2,1,1,5,
PL000006687,PL,PL43,PL4,PL43,,88,5,5,4,3,5,2,2,3,4,4,4,5,3,3,3,4,4,3,3,3,3,4,
PL000006690,PL,PL12,PL1,PL12,,88,5,6,5,2,5,2,4,4,8,4,6,4,3,5,8,6,2,3,2,3,2,6,
PL000006692,PL,PL41,PL4,PL41,,88,8,3,6,2,3,2,3,4,3,2,2,5,2,5,2,5,4,5,3,2,2,5,
PL000006693,PL,PL41,PL4,PL41,,88,9,3,5,2,5,2,3,2,2,2,5,4,2,3,2,4,2,4,2,2,2,5,
PL000006696,PL,PL22,PL2,PL22,,88,3,2,2,2,2,2,2,2,4,4,2,2,3,2,2,4,4,2,3,4,2,2,
PL000006713,PL,PL11,PL1,PL11,,5,9,2,8,2,3,2,3,2,2,3,4,3,2,3,2,5,2,4,2,2,2,4,
PL000006714,PL,PL41,PL4,PL41,,5,4,3,3,1,5,1,4,3,1,3,5,1,1,3,1,5,2,2,1,1,1,5,
PL000006716,PL,PL12,PL1,PL12,,5,7,5,5,2,3,2,5,5,2,4,5,2,2,5,5,5,5,9,2,2,2,5,
PL000006717,PL,PL12,PL1,PL12,,6,5,2,2,2,2,3,2,4,2,4,2,2,2,4,3,2,3,2,2,2,3,2,
PL000006723,PL,PL41,PL4,PL41,,4,8,1,3,1,2,1,2,3,1,2,5,1,3,2,1,5,1,1,1,1,1,5,
PL000006729,PL,PL22,PL2,PL22,,5,8,2,5,2,2,2,5,2,2,2,5,2,2,2,2,5,2,2,2,2,2,5,
PL000006730,PL,PL12,PL1,PL12,,4,3,4,4,3,5,2,4,4,4,8,4,3,3,4,3,5,4,3,3,3,4,5,
PL000006733,PL,PL32,PL3,PL32,,9,9,2,3,2,3,1,2,2,3,3,3,2,2,3,1,3,2,2,1,2,2,3,
PL000006737,PL,PL41,PL4,PL41,,9,10,3,3,2,2,3,2,3,5,4,2,3,3,2,4,2,3,4,3,3,1,1,
PL000006740,PL,PL21,PL2,PL21,,5,5,4,4,3,4,3,4,3,3,4,4,1,2,3,1,4,2,2,2,2,2,4,
PL000006745,PL,PL21,PL2,PL21,,8,99,4,3,2,1,1,3,2,3,3,3,2,2,4,2,4,1,1,1,1,1,3,
PL000006750,PL,PL12,PL1,PL12,,0,0,1,4,1,4,2,4,2,3,2,5,2,3,3,4,5,2,4,1,2,5,4,
PL000006751,PL,PL11,PL1,PL11,,6,7,3,2,2,5,1,3,2,2,5,5,2,2,5,2,6,3,1,1,1,3,6,
PL000006752,PL,PL32,PL3,PL32,,10,10,3,4,2,4,2,5,1,2,3,6,3,2,4,2,5,2,2,3,1,1,2,
PL000006755,PL,PL51,PL5,PL51,,4,1,1,4,2,3,3,2,5,1,5,5,2,2,1,2,2,3,3,1,3,5,5,
PL000006759,PL,PL62,PL6,PL62,,3,7,4,3,2,2,1,2,2,2,3,2,1,1,2,2,4,2,2,1,2,1,2,
PL000006766,PL,PL42,PL4,PL42,,5,4,3,4,1,1,1,1,1,1,1,5,1,1,3,1,3,2,3,1,1,1,5,
PL000006767,PL,PL63,PL6,PL63,,88,5,3,2,2,3,1,3,2,1,2,3,3,2,1,3,4,3,1,2,3,2,2,
PL000006770,PL,PL63,PL6,PL63,,3,10,5,6,2,3,1,3,2,3,2,6,5,3,5,4,6,2,2,3,1,2,2,
PL000006776,PL,PL31,PL3,PL31,,0,5,3,5,2,5,2,4,2,4,3,5,3,3,3,2,5,3,3,3,2,3,5,
PL000006777,PL,PL21,PL2,PL21,,5,5,2,3,3,2,1,2,3,3,2,3,1,2,2,2,4,3,1,1,2,3,3,
PL000006782,PL,PL22,PL2,PL22,,5,7,3,3,2,2,2,3,2,2,3,5,2,2,3,2,5,2,2,2,2,1,4,
PL000006785,PL,PL34,PL3,PL34,,7,0,4,4,2,5,4,4,4,4,3,4,2,4,2,3,5,5,3,3,5,5,4,
PL000006786,PL,PL12,PL1,PL12,,7,6,3,4,2,5,4,4,4,2,4,3,2,1,3,2,4,3,2,2,3,3,3,
PL000006788,PL,PL41,PL4,PL41,,5,7,2,3,2,4,3,2,3,2,2,3,2,3,4,4,5,3,4,1,3,2,4,
PL000006790,PL,PL63,PL6,PL63,,7,8,3,4,2,2,2,2,2,3,4,3,2,3,3,2,3,3,3,1,1,2,3,
PL000006791,PL,PL31,PL3,PL31,,88,10,2,4,2,5,1,6,1,1,1,6,1,3,8,1,6,2,2,2,2,2,6,
PL000006796,PL,PL61,PL6,PL61,,4,6,3,5,2,2,2,2,4,2,4,2,2,2,2,2,3,4,3,2,3,3,4,
PL000006805,PL,PL11,PL1,PL11,,88,4,2,2,2,2,2,3,2,2,3,4,1,2,2,1,4,2,3,2,2,2,4,
PL000006811,PL,PL31,PL3,PL31,,10,10,3,4,2,3,1,4,2,2,2,3,1,1,1,1,4,2,3,2,1,2,3,
PL000006815,PL,PL63,PL6,PL63,,6,7,3,3,2,3,2,4,3,3,2,3,3,3,2,1,4,3,3,2,3,3,4,
PL000006821,PL,PL22,PL2,PL22,,10,5,1,3,2,4,6,7,8,6,5,4,6,5,5,5,5,5,3,2,1,2,3,
PL000006830,PL,PL21,PL2,PL21,,88,10,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
PL000006833,PL,PL42,PL4,PL42,,88,9,2,5,1,1,1,1,2,3,3,2,1,2,2,1,2,2,5,3,2,1,2,
PL000006834,PL,PL31,PL3,PL31,,10,7,5,4,4,4,4,4,3,4,4,5,4,5,4,4,3,4,5,4,4,4,5,
PL000006843,PL,PL11,PL1,PL11,,0,7,3,4,1,4,1,3,3,2,2,5,1,1,3,1,6,2,2,1,1,2,6,
PL000006846,PL,PL21,PL2,PL21,,5,8,1,5,2,3,1,2,2,3,3,5,1,3,3,1,4,2,2,2,1,2,4,
PL000006854,PL,PL21,PL2,PL21,,3,10,1,5,1,3,1,2,1,2,5,5,1,1,3,2,3,2,3,1,1,4,4,
PL000006857,PL,PL21,PL2,PL21,,10,10,4,4,2,4,1,4,2,3,1,3,2,2,4,2,5,1,1,3,3,1,4,
PL000006859,PL,PL22,PL2,PL22,,5,5,3,4,1,3,1,4,2,2,3,4,1,3,4,1,5,4,4,2,1,4,4,
PL000006862,PL,PL43,PL4,PL43,,88,8,2,2,2,2,2,2,2,2,4,2,5,2,2,2,4,2,2,4,2,2,3,
PL000006866,PL,PL34,PL3,PL34,,10,10,3,2,2,5,2,2,2,5,2,5,2,5,2,2,5,2,2,5,2,2,5,
PL000006871,PL,PL63,PL6,PL63,,8,9,4,2,1,2,1,3,2,3,2,4,3,4,2,3,2,4,2,3,2,1,4,
PL000006879,PL,PL62,PL6,PL62,,5,3,4,4,3,3,2,4,3,4,3,4,3,3,8,3,4,4,3,3,4,4,5,
PL000006888,PL,PL33,PL3,PL33,,6,4,1,3,2,2,2,2,3,2,2,2,1,2,2,1,3,2,3,2,2,2,3,
PL000006894,PL,PL43,PL4,PL43,,77,8,2,5,6,2,2,5,2,5,2,5,1,1,5,4,3,2,2,2,2,2,6,
PL000006897,PL,PL51,PL5,PL51,,3,0,2,4,2,2,1,4,1,2,1,6,1,2,1,2,6,1,2,1,1,2,4,
PL000006901,PL,PL22,PL2,PL22,,10,6,5,5,2,5,2,5,2,2,2,5,2,4,6,1,5,1,5,4,1,1,4,
PL000006905,PL,PL41,PL4,PL41,,88,6,1,6,9,3,2,3,4,2,2,6,4,3,4,1,6,4,6,3,2,4,6,
PL000006921,PL,PL11,PL1,PL11,,7,9,3,8,2,3,2,4,2,3,3,4,3,2,4,3,5,3,3,3,2,2,5,
PL000006922,PL,PL34,PL3,PL34,,5,3,2,1,1,1,2,4,3,5,6,1,2,2,1,3,3,3,3,1,4,4,1,
PL000006937,PL,PL11,PL1,PL11,,9,8,8,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,
PL000006940,PL,PL22,PL2,PL22,,10,8,2,5,5,5,5,4,4,4,5,5,1,3,4,3,4,4,6,4,4,2,5,
PL000006943,PL,PL32,PL3,PL32,,10,10,3,4,2,3,1,3,2,2,2,6,3,2,4,2,5,2,2,1,2,1,6,
PL000006950,PL,PL11,PL1,PL11,,8,2,2,5,1,1,1,2,5,2,4,6,2,2,5,2,6,2,5,1,2,3,6,
PL000006953,PL,PL21,PL2,PL21,,9,5,1,5,3,1,1,1,2,1,5,2,1,1,1,1,2,1,1,1,1,1,2,
PL000006956,PL,PL11,PL1,PL11,,10,2,3,3,2,2,2,2,2,2,2,4,3,2,2,2,5,2,2,2,1,3,2,
PL000006960,PL,PL21,PL2,PL21,,0,5,1,3,1,2,1,5,1,3,1,1,1,2,1,1,1,2,1,1,1,1,9,
PL000006965,PL,PL21,PL2,PL21,,5,5,2,3,1,4,3,4,4,4,1,3,1,3,3,2,4,4,2,2,4,3,3,
PL000006967,PL,PL32,PL3,PL32,,5,10,2,2,3,2,2,2,3,4,4,4,3,4,3,3,4,4,3,3,3,3,4,
PL000006968,PL,PL34,PL3,PL34,,5,6,2,5,3,2,1,4,4,3,2,4,2,2,2,1,4,2,3,2,1,1,4,
PL000006971,PL,PL22,PL2,PL22,,6,0,2,5,3,6,5,3,3,2,4,5,2,3,4,3,1,4,4,3,4,5,3,
PL000006972,PL,PL61,PL6,PL61,,4,2,1,3,2,1,3,1,4,2,5,2,1,2,2,4,1,5,2,1,1,4,2,
PL000006976,PL,PL41,PL4,PL41,,8,10,3,6,3,4,3,3,3,3,2,3,1,1,3,3,2,2,1,1,2,1,1,
PL000006977,PL,PL12,PL1,PL12,,6,5,3,5,2,2,2,5,2,2,2,5,2,2,2,2,5,2,2,3,2,2,3,
PL000006978,PL,PL12,PL1,PL12,,7,2,4,5,2,1,2,1,2,2,3,4,2,3,2,3,3,3,3,2,2,3,5,
PL000006982,PL,PL31,PL3,PL31,,6,7,1,5,1,2,1,2,1,1,1,5,1,1,1,1,5,1,5,1,1,1,5,
PL000007003,PL,PL42,PL4,PL42,,88,5,3,5,2,2,1,1,1,2,2,2,1,5,4,1,2,2,2,2,2,1,3,
PL000007006,PL,PL62,PL6,PL62,,8,9,4,5,1,1,1,1,2,2,1,2,2,2,3,2,4,3,3,1,2,2,2,
PL000007014,PL,PL33,PL3,PL33,,88,10,2,2,3,4,4,3,4,3,2,4,2,2,3,4,4,3,4,4,3,4,5,
PL000007018,PL,PL41,PL4,PL41,,8,0,2,5,2,3,2,1,1,1,1,4,1,1,5,1,5,1,5,1,1,5,5,
PL000007020,PL,PL42,PL4,PL42,,88,88,3,5,2,4,1,4,3,2,3,6,3,3,4,2,6,2,2,2,2,3,5,
PL000007025,PL,PL11,PL1,PL11,,6,7,2,2,3,2,2,2,2,3,3,2,3,3,2,2,5,2,3,2,2,2,2,
PL000007027,PL,PL12,PL1,PL12,,3,88,1,2,2,2,2,2,2,9,5,2,2,2,6,2,5,2,2,2,2,2,2,
PL000007031,PL,PL61,PL6,PL61,,88,10,4,5,1,4,1,5,8,5,2,5,2,1,2,1,5,8,5,1,1,1,5,
PL000007032,PL,PL32,PL3,PL32,,8,8,1,4,3,4,3,1,1,4,4,5,2,3,3,2,4,3,3,2,3,3,5,
PL000007036,PL,PL31,PL3,PL31,,88,4,5,5,2,6,2,6,2,4,4,5,3,5,5,2,5,4,4,5,5,5,5,
PL000007039,PL,PL22,PL2,PL22,,5,10,5,6,1,5,1,6,2,4,2,6,5,3,4,2,6,3,3,2,3,2,5,
PL000007045,PL,PL42,PL4,PL42,,0,0,6,2,1,4,1,1,2,2,1,4,5,5,2,1,6,1,1,4,2,4,4,
PL000007048,PL,PL51,PL5,PL51,,5,10,4,4,2,1,1,3,4,2,1,5,2,3,2,2,4,2,4,2,3,2,4,
PL000007063,PL,PL22,PL2,PL22,,6,8,5,5,4,5,3,6,4,5,2,6,4,2,5,3,6,2,4,4,3,2,6,
PL000007066,PL,PL34,PL3,PL34,,88,7,2,5,2,5,2,2,4,2,2,3,2,2,5,1,2,2,2,2,2,1,4,
PL000007072,PL,PL12,PL1,PL12,,4,7,3,3,3,4,4,4,3,4,2,2,1,2,3,3,3,2,3,2,3,1,4,
PL000007073,PL,PL61,PL6,PL61,,6,5,2,4,2,2,2,4,2,2,4,5,2,4,2,2,4,2,4,2,2,2,4,
PL000007074,PL,PL12,PL1,PL12,,88,8,2,5,2,2,2,2,2,2,2,5,2,5,2,2,5,2,3,2,2,5,5,
PL000007083,PL,PL22,PL2,PL22,,7,10,5,5,2,4,2,3,2,2,2,3,5,2,5,3,5,2,2,2,3,2,5,
PL000007087,PL,PL22,PL2,PL22,,5,8,2,3,1,2,1,1,1,1,2,5,2,2,3,1,5,2,2,1,1,2,3,
PL000007088,PL,PL32,PL3,PL32,,10,8,1,5,2,3,1,3,3,2,2,5,2,2,2,2,4,2,2,2,2,2,4,
PL000007089,PL,PL12,PL1,PL12,,2,9,5,6,1,4,1,5,2,2,2,6,3,2,5,2,3,2,5,2,2,2,5,
PL000007091,PL,PL61,PL6,PL61,,88,3,2,4,4,8,2,4,2,3,2,5,2,4,8,2,6,2,2,3,3,2,6,
PL000007093,PL,PL63,PL6,PL63,,4,5,2,4,2,2,2,4,3,3,3,4,2,3,3,2,5,2,3,2,2,2,5,
PL000007098,PL,PL12,PL1,PL12,,8,10,4,3,1,3,1,6,3,1,3,3,3,1,1,1,4,2,3,1,1,1,1,
PL000007100,PL,PL62,PL6,PL62,,10,10,3,4,2,5,2,2,2,2,2,5,2,2,5,2,6,2,3,2,2,2,4,
PL000007115,PL,PL51,PL5,PL51,,4,0,2,6,2,4,1,1,2,2,3,3,2,2,4,5,6,3,2,1,2,2,2,
PL000007116,PL,PL31,PL3,PL31,,6,2,6,3,5,6,5,6,3,5,5,2,5,4,5,2,4,4,5,3,4,4,4,
PL000007127,PL,PL51,PL5,PL51,,88,10,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,2,8,2,5,
PL000007132,PL,PL43,PL4,PL43,,88,7,3,4,3,4,3,4,4,3,4,4,2,4,3,4,4,3,3,2,2,2,2,
